1.000000000000000000e+00 -1.678690341969320265e-02 -3.684002531013100268e-03 -1.165210562177505793e-03 4.066656822169097130e-02 -3.463404248984572331e-04 1.514729433644543440e-02 1.006342945021171560e-02 1.433270347623286090e-02 1.584952505502664963e-02
1.100000000000000089e+00 4.544117364013293414e-02 1.034810175619361033e-01 4.104911649654373329e-02 5.461428714564318943e-02 3.507947922069523661e-02 3.121409724400167271e-02 2.486683488674644449e-02 2.744121724601721393e-02 2.779320367396729760e-02
1.200000000000000178e+00 1.120594740735138956e-01 2.523605110301633050e-02 3.296791393094682804e-02 1.089896285687601621e-02 5.130530676300733978e-02 4.304385834800036892e-02 4.171028217915898062e-02 4.433945263189792430e-02 4.125619024809404345e-02
1.300000000000000044e+00 5.777724008312231513e-02 -9.902767000045969992e-03 9.771137155837100741e-02 7.790317091103343694e-02 5.556336224874501573e-02 4.778931694512280476e-02 5.429281753551831041e-02 5.650684409330537783e-02 5.526350979621973136e-02
1.400000000000000133e+00 2.037131346042617697e-01 1.686931424792932066e-01 1.464951540593638080e-01 6.551144128396653443e-02 8.255955428570475874e-02 6.603421976040874108e-02 7.429195602480712091e-02 6.995351929673158942e-02 7.166582594329583278e-02
1.500000000000000000e+00 1.933423851592908083e-02 1.832239250021200361e-01 3.442099395965344394e-02 9.725064344697785523e-02 8.259247861828181159e-02 9.079792558853799767e-02 9.208291431380066783e-02 8.757123796358592949e-02 8.586042623156062148e-02
1.600000000000000089e+00 7.497511462383377179e-02 9.973579979269704687e-02 6.622981553686227429e-02 8.369735528172222994e-02 9.613949643983969728e-02 1.087066661303833504e-01 1.081058946429208495e-01 1.019346100238385927e-01 1.022875497041913079e-01
1.700000000000000178e+00 2.102506389008975130e-01 1.114535949467012205e-01 1.635447180300711456e-01 8.969455933328664143e-02 1.085832800285163879e-01 1.191823206019420461e-01 1.178251580984986113e-01 1.140189934500010771e-01 1.171193129187053372e-01
1.800000000000000044e+00 3.165444793815914981e-02 1.199977108993463271e-01 1.750133090157790783e-01 1.363825408941700679e-01 1.291056840805511197e-01 1.303975996388740677e-01 1.269162065787903804e-01 1.313708938714813756e-01 1.327606848284255958e-01
1.900000000000000133e+00 1.151116879022937300e-01 1.941976753046906201e-01 1.873181875431472465e-01 1.544414327727360869e-01 1.517871233200730752e-01 1.461570681223230417e-01 1.477206764696094854e-01 1.488075333422256841e-01 1.478634485451338076e-01
2.000000000000000000e+00 2.846701848017876291e-01 1.396123532282810553e-01 1.422439392317057238e-01 1.821676511286395017e-01 1.569390411115069994e-01 1.552400637712732234e-01 1.609769037847707529e-01 1.611192286816446329e-01 1.612842127044640528e-01
2.100000000000000089e+00 9.590963002026785256e-02 2.224050501959379256e-01 1.417373778926710459e-01 2.086056588174284854e-01 1.437430902275684819e-01 1.614802736662013793e-01 1.687119219122404090e-01 1.717763260306154061e-01 1.733960903673411880e-01
2.200000000000000178e+00 1.550111523252156731e-01 2.006141452274460557e-01 1.822233991086519844e-01 1.784750398979895181e-01 1.792979852935232266e-01 1.869117006091602917e-01 1.824770112833797586e-01 1.864354696586192628e-01 1.809153650588158080e-01
2.300000000000000266e+00 3.038553498466441960e-01 2.366810729480033904e-01 2.809993030245414580e-01 2.022204982550566965e-01 1.944282184277991987e-01 1.872443928061324758e-01 1.979464973831673580e-01 1.945988698130713401e-01 1.931711820119803857e-01
2.400000000000000355e+00 1.614918194582849187e-01 1.568888275647566388e-01 2.220580233465796471e-01 2.174128669036480554e-01 1.987195538091884317e-01 2.013518553909020015e-01 1.989127054868679856e-01 1.998601243347393197e-01 1.993376459924476873e-01
2.500000000000000000e+00 3.328358338640955427e-01 2.720769578751933704e-01 1.551094660642244882e-01 2.005344848605983554e-01 2.005822186493820825e-01 2.078499429742259597e-01 2.123008760574038867e-01 2.069286845568270305e-01 2.064601009544455024e-01
2.600000000000000089e+00 1.113833437327966525e-01 1.469323147786772699e-01 2.211174122435804468e-01 2.050365616314063777e-01 2.018245061818099984e-01 2.101046761040506194e-01 2.107561363723988168e-01 2.096823862519038018e-01 2.093712521539735916e-01
2.700000000000000178e+00 4.004122487110775008e-01 2.104188214854882388e-01 1.694263627489532853e-01 1.593013303280886306e-01 2.117392185070844923e-01 2.065081463824654240e-01 2.047538210897032196e-01 2.104058731805531768e-01 2.076070738587668107e-01
2.800000000000000266e+00 1.210308701933511949e-01 3.167219155525791141e-02 1.598572179989404540e-01 1.880143975800543654e-01 2.009663880768536026e-01 2.141719366553081760e-01 2.050549553239316425e-01 2.086335867250324883e-01 2.070289193663731597e-01
2.900000000000000355e+00 2.422473342889122083e-01 2.785915701918723064e-01 2.149704115945013372e-01 2.382751131639514186e-01 2.048576323849906899e-01 2.058650414227393977e-01 2.045554122343579695e-01 2.024383587288796915e-01 2.028211424860955903e-01
3.000000000000000000e+00 3.070616782596109484e-01 2.526383251678055997e-01 1.993623467652669567e-01 1.819309795934484220e-01 2.021541040906545406e-01 1.996278040022761435e-01 1.939793527682428520e-01 1.965086766794943707e-01 1.938918866602657443e-01
3.100000000000000089e+00 1.207583993901391317e-01 1.519968017291364881e-01 1.227563655295569045e-01 1.994396815432434300e-01 1.757968539905802319e-01 1.807018989256573838e-01 1.878362008082251344e-01 1.890520776724486096e-01 1.841899252471698722e-01
3.200000000000000178e+00 1.403192277220316198e-01 1.658506978455575320e-01 2.140600409498342460e-01 1.900388698627127060e-01 1.781231152196888490e-01 1.654077532592645172e-01 1.703217138497470640e-01 1.737900595068847809e-01 1.706846575962866486e-01
3.300000000000000266e+00 1.222814977773622608e-01 1.961017563130189323e-01 1.131877140282278454e-01 1.352175929582124791e-01 1.688290076417051089e-01 1.502746816242099548e-01 1.543961563807201565e-01 1.519652501959135593e-01 1.550952174517976068e-01
3.400000000000000355e+00 1.245279375195821880e-01 9.062272060708612131e-02 1.905113500066365761e-01 1.303514108639864111e-01 1.355459151359162395e-01 1.361563482254879998e-01 1.325493273789747906e-01 1.374477183578586836e-01 1.363093493215523921e-01
3.500000000000000000e+00 2.515733321518430765e-01 2.266068599453802124e-02 8.742933229585833632e-02 1.086949903077382013e-01 1.141500209091168561e-01 1.162827131707385858e-01 1.120752834619745675e-01 1.154439719255813124e-01 1.135014592677034279e-01
3.600000000000000089e+00 2.489967264898043653e-03 7.270074732234298176e-02 8.897905035728871648e-02 9.479399929292342541e-02 8.685242841910684186e-02 8.834801670820235930e-02 8.599893857874840730e-02 8.829002827765115857e-02 8.995256377663483904e-02
3.700000000000000178e+00 1.851647268460078766e-01 5.519226239270300094e-03 6.821496518776014317e-02 7.288100716264495071e-02 6.710196000578232123e-02 5.339373361384212868e-02 6.781025401643035744e-02 6.401720743414372750e-02 6.131475322447096921e-02
3.800000000000000266e+00 8.649704072736819072e-02 -1.351170152878505837e-02 4.273455494231000185e-02 4.235497281936616287e-02 4.669705941541423683e-02 3.855233286216144806e-02 3.003645355345188617e-02 3.169996720725379302e-02 3.148296618317636408e-02
3.900000000000000355e+00 2.510219719878460654e-02 -2.633123022808699434e-02 -5.494453758443793717e-02 2.335746567863801817e-02 5.650532983801324904e-03 2.759825215610199438e-03 -3.932726831142254083e-03 -2.124596708535049939e-03 -2.855956151553012100e-03
4.000000000000000000e+00 -1.753935517830515212e-01 -1.357301921955505683e-02 -1.631762130374181732e-02 -5.052855952216989133e-02 -4.884612755450321725e-02 -3.484847481384035356e-02 -4.008858439861542888e-02 -3.772259480994236136e-02 -3.571168515994305181e-02
4.100000000000000533e+00 4.748161618502952375e-02 -2.910419054753733692e-02 -5.210820223146756663e-02 -7.517695627282751369e-02 -8.595397413593329483e-02 -7.563145968184241397e-02 -8.022592593982744158e-02 -7.162040196337705888e-02 -7.436017032281674877e-02
4.200000000000000178e+00 -1.080115435725744200e-01 -1.022359122057343167e-01 -8.823545222255207987e-02 -1.560907104141287804e-01 -1.333290083877496368e-01 -1.109258668149090965e-01 -1.110905610785674347e-01 -1.142122072227848284e-01 -1.143777512958330800e-01
4.299999999999999822e+00 -1.305059757141478483e-01 -1.576523677936345069e-01 -1.777994330230287801e-01 -1.373179501146644110e-01 -1.544750297254856020e-01 -1.646803614551907713e-01 -1.572034370813940041e-01 -1.584569594324277408e-01 -1.564704400960023334e-01
4.400000000000000355e+00 -2.518182045783593503e-01 -1.695054861579954053e-01 -1.544791642329754744e-01 -1.730487414369472066e-01 -2.013793530310490076e-01 -2.011363977388180846e-01 -1.973953737127966124e-01 -1.996853568955022640e-01 -1.997393769602214542e-01
4.500000000000000000e+00 -2.188630811198661874e-01 -2.250839697468751399e-01 -2.429959413149501701e-01 -2.618695037418248828e-01 -2.566055676428003474e-01 -2.423537142227913110e-01 -2.431751097632356140e-01 -2.433284751474100449e-01 -2.449759515049693970e-01
4.600000000000000533e+00 -2.188512221352371112e-01 -2.732486601098681467e-01 -3.365829060450453714e-01 -2.900017555513529355e-01 -2.718935952235206899e-01 -2.906043362512072958e-01 -2.902952147358722756e-01 -2.919765051765987884e-01 -2.900513229457514219e-01
4.700000000000000178e+00 -2.780514408662499992e-01 -3.593902903740920918e-01 -3.782938363906446777e-01 -3.305325582279612928e-01 -3.300316065450165093e-01 -3.426324843104043283e-01 -3.312829791039473282e-01 -3.351265122523706674e-01 -3.361560783704234945e-01
4.800000000000000711e+00 -3.419819095483409566e-01 -3.339552647570427912e-01 -3.723616707585173380e-01 -3.848499787741530564e-01 -3.900964920720609852e-01 -3.894664648951866592e-01 -3.846250250281529892e-01 -3.829418770512854064e-01 -3.832972260744532678e-01
4.900000000000000355e+00 -5.401631553417498566e-01 -3.425058014554089314e-01 -4.259500101132154826e-01 -4.568531741619256681e-01 -4.421285257603530527e-01 -4.367320472748972837e-01 -4.236485780481099583e-01 -4.295892136128327543e-01 -4.300875176787744003e-01
5.000000000000000000e+00 -3.620485446474640545e-01 -5.130825316847860140e-01 -4.047384853703797636e-01 -4.661031682140426846e-01 -4.770955946750776722e-01 -4.772858787026999505e-01 -4.781050377472811364e-01 -4.761747993247572031e-01 -4.764645127379506517e-01
5.100000000000000533e+00 -5.631737893169859177e-01 -4.714099063680535773e-01 -5.382681702498235410e-01 -5.213769584886240871e-01 -5.098420706596947793e-01 -5.263895550544236412e-01 -5.244383953317642844e-01 -5.239469230949201917e-01 -5.217292307968653953e-01
5.200000000000000178e+00 -7.346664425342815941e-01 -6.121119717426447560e-01 -5.338752874645711355e-01 -5.808547118965429190e-01 -5.615140007827937874e-01 -5.673509336851226825e-01 -5.719985346128886317e-01 -5.710124778501420861e-01 -5.698180823701179953e-01
5.300000000000000711e+00 -6.061027971694535887e-01 -6.150393859575079558e-01 -6.313487602314509228e-01 -6.421713844066684329e-01 -6.232063555470286342e-01 -6.203876978556419619e-01 -6.156187909708970007e-01 -6.152366162371122327e-01 -6.155159976086559404e-01
5.400000000000000355e+00 -6.127267904146197486e-01 -6.335436077503876495e-01 -6.041641582779077035e-01 -6.613348834161393297e-01 -6.475269684270738013e-01 -6.547241685658123922e-01 -6.588041303168334917e-01 -6.597672827258642680e-01 -6.572625434247516552e-01
5.500000000000000000e+00 -6.982696139368084198e-01 -7.717801593242580305e-01 -7.074487276323313534e-01 -7.309158314957181490e-01 -6.916622211844015711e-01 -7.018097984964669633e-01 -7.020067518181611899e-01 -7.007593247945509418e-01 -7.005556068752306631e-01
5.600000000000000533e+00 -6.699186484014971743e-01 -7.896994148434965943e-01 -7.143106587409633335e-01 -7.609038893296609096e-01 -7.318482209328182053e-01 -7.437089135393658568e-01 -7.460166840224441431e-01 -7.434505098022469172e-01 -7.434068274658114372e-01
5.700000000000000178e+00 -8.679864477286084457e-01 -7.574791150750909141e-01 -7.259725771711538211e-01 -7.299511594614290777e-01 -7.790375383780062668e-01 -7.797078649034551168e-01 -7.822485513473789176e-01 -7.823317429508011012e-01 -7.800661185217337978e-01
5.800000000000000711e+00 -8.138808189729561660e-01 -8.557143741607926568e-01 -8.490749916332056557e-01 -7.810131188673471447e-01 -8.360681637550355649e-01 -8.162328535600349433e-01 -8.159165399049768119e-01 -8.179699785923290056e-01 -8.207829776543713596e-01
5.900000000000000355e+00 -7.606420632461430298e-01 -9.397047087841290391e-01 -8.141130095073138007e-01 -8.867852511121063763e-01 -8.426736066292999094e-01 -8.556147233638734528e-01 -8.488468248001032057e-01 -8.530576658035600168e-01 -8.520109896298794228e-01
6.000000000000000000e+00 -7.718529288789641729e-01 -8.777764822587500460e-01 -8.067664174182567205e-01 -9.024886512842180686e-01 -8.841284410706797825e-01 -8.986643783646831585e-01 -8.835671015511871174e-01 -8.874199850726568473e-01 -8.864198638969793542e-01
6.100000000000000533e+00 -1.026073004997104521e+00 -9.320748545517374417e-01 -8.862108024098466208e-01 -9.628109028388217583e-01 -9.022728717653479835e-01 -9.236756230121434541e-01 -9.088926351627488742e-01 -9.149290890579856450e-01 -9.137919084998026298e-01
6.200000000000000178e+00 -9.324759681319879645e-01 -8.918012479652849267e-01 -9.135170094879399016e-01 -9.563661185953848953e-01 -9.435203364925768277e-01 -9.327724780768404944e-01 -9.429678986073065650e-01 -9.420173986045294878e-01 -9.412282430136763578e-01
6.300000000000000711e+00 -8.715606108443771927e-01 -1.018521729184331148e+00 -9.440429740800636571e-01 -9.531546058951063660e-01 -9.669760744847782918e-01 -9.627508277311087603e-01 -9.624351102338218888e-01 -9.676695503318097913e-01 -9.659618095156520257e-01
6.400000000000000355e+00 -1.110467994101091982e+00 -9.467159754360051638e-01 -9.884412296632447692e-01 -1.010603510653567572e+00 -9.879680210511621041e-01 -9.843020560268349595e-01 -9.839321849326929659e-01 -9.872723733343313768e-01 -9.888471760978179148e-01
6.500000000000000000e+00 -9.851175104288248940e-01 -9.959812635273990189e-01 -1.002493752926762127e+00 -9.906847638789585409e-01 -9.961142533007187883e-01 -1.017177585354966718e+00 -1.005549035511014599e+00 -1.006040989010501097e+00 -1.004012915430614772e+00
6.600000000000000533e+00 -1.050656383646704883e+00 -9.690151144742833456e-01 -1.064546431954727312e+00 -1.022792435289806123e+00 -1.009574675663902799e+00 -1.027591118151718108e+00 -1.019522929905443354e+00 -1.021167567527229814e+00 -1.021822050394807668e+00
6.700000000000000178e+00 -8.775445164784614338e-01 -9.685743184032724606e-01 -1.035097266583242082e+00 -9.944346956811881411e-01 -1.027690553616830815e+00 -1.025372342894868227e+00 -1.032838065962967677e+00 -1.032751090917722436e+00 -1.031936667358924531e+00
6.800000000000000711e+00 -1.014341613427896194e+00 -1.112968091196636644e+00 -1.014282851433071508e+00 -1.039703399495723435e+00 -1.064076904887741204e+00 -1.054507818115983486e+00 -1.042458373352613377e+00 -1.044456645618207391e+00 -1.040620596815757359e+00
6.900000000000000355e+00 -1.057009364986828848e+00 -1.020765282033675447e+00 -1.015282507191919592e+00 -1.039772332396368570e+00 -1.056560876713622532e+00 -1.044766857312649622e+00 -1.052663629075559326e+00 -1.051356550107493293e+00 -1.046693603306157350e+00
7.000000000000000000e+00 -1.043605612285950945e+00 -9.927444810646749440e-01 -1.012901941571658471e+00 -1.077036377333680850e+00 -1.030218962171091546e+00 -1.056696548234439481e+00 -1.050274923024159035e+00 -1.050885038837739982e+00 -1.051115693045789445e+00
7.100000000000000533e+00 -1.007193185801964486e+00 -1.064557415227300297e+00 -1.031725426964491765e+00 -1.053541064240503200e+00 -1.062349255283072669e+00 -1.051782190563528507e+00 -1.052134903091954676e+00 -1.051826250721347167e+00 -1.053841596915382262e+00
7.200000000000000178e+00 -1.120945501414830847e+00 -1.055464972017110314e+00 -1.049159923294418650e+00 -1.007846883887332234e+00 -1.037678424561543356e+00 -1.049790358435392701e+00 -1.050655180693612190e+00 -1.049533233150343525e+00 -1.049730951467743312e+00
7.300000000000000711e+00 -9.552432222759412728e-01 -1.009574424734575260e+00 -1.032785108067886704e+00 -1.027513978501498615e+00 -1.034516347422661964e+00 -1.043259636757185582e+00 -1.045143174964191957e+00 -1.044174068628621610e+00 -1.046307452291498352e+00
7.400000000000000355e+00 -1.092799329478259640e+00 -1.086559775596895872e+00 -1.033967140315014799e+00 -1.043496037229989959e+00 -1.033985710282764980e+00 -1.035289688723399548e+00 -1.046027873689478138e+00 -1.042134288997063063e+00 -1.039428462837032496e+00
7.500000000000000000e+00 -9.357088988437882726e-01 -1.043481371948741909e+00 -1.025954010138009131e+00 -1.049136321966753993e+00 -1.026028825439237790e+00 -1.029476978183459623e+00 -1.031700113623547521e+00 -1.028016865317931350e+00 -1.030397023162567205e+00
7.600000000000000533e+00 -9.935942243446098665e-01 -1.002698922809202031e+00 -1.046691676756113409e+00 -1.014092372697843691e+00 -1.018839494747074692e+00 -1.014378151869249844e+00 -1.018226715907062152e+00 -1.020666850341161336e+00 -1.017932184928323602e+00
7.700000000000000178e+00 -1.033674111290491027e+00 -9.907830776790162997e-01 -9.989082654024120655e-01 -1.008318015302281712e+00 -9.949999356954117857e-01 -1.002340382458361434e+00 -1.003851006966562043e+00 -1.003661660282422652e+00 -1.007324276284591535e+00
7.800000000000000711e+00 -1.104587274510073991e+00 -1.064357497756985849e+00 -1.020810833462891143e+00 -9.849825350602448015e-01 -9.951954467739743126e-01 -9.881722895498350479e-01 -9.895170615197702579e-01 -9.880415374985885846e-01 -9.930485401737652040e-01
7.900000000000000355e+00 -9.718849602302205293e-01 -9.318721675864263254e-01 -9.728991618341000791e-01 -9.790618270944519974e-01 -9.833795137700476197e-01 -9.879382335868693854e-01 -9.715142075516043363e-01 -9.750125011485349935e-01 -9.774819754103422076e-01
8.000000000000000000e+00 -1.091473877217014943e+00 -9.052495343921989068e-01 -9.598477766701999370e-01 -9.723772442937483884e-01 -9.612613842426186439e-01 -9.599105382658306151e-01 -9.625570917704158180e-01 -9.574309828506328834e-01 -9.601557712688966184e-01
8.099999999999999645e+00 -1.041061213753065040e+00 -1.052207263042441943e+00 -8.816682490221829926e-01 -9.492468823616500018e-01 -9.440736225080241795e-01 -9.421987705859722340e-01 -9.449445225362110845e-01 -9.409117191073546049e-01 -9.398903194931755856e-01
8.200000000000001066e+00 -1.078797377232100452e+00 -8.849449018563264602e-01 -8.991395774866151047e-01 -9.481677845167408858e-01 -9.263555404744880928e-01 -9.271038923406488275e-01 -9.228559534226737915e-01 -9.197256132857779543e-01 -9.222776466604780676e-01
8.300000000000000711e+00 -9.476533536186713125e-01 -8.662372311118492485e-01 -9.403839142988967836e-01 -9.194738879628161499e-01 -9.199008219811676268e-01 -9.085567621541512651e-01 -9.064904801462357886e-01 -9.048086825780107256e-01 -9.049942299101750853e-01
8.400000000000000355e+00 -1.003403495066969020e+00 -8.336787344440348413e-01 -9.011943515446803055e-01 -8.870296985438020920e-01 -8.823060771896050758e-01 -8.755638304808968098e-01 -8.901587881366159749e-01 -8.871901198112279729e-01 -8.882243124321207439e-01
8.500000000000000000e+00 -9.756963054751260911e-01 -9.274468833923251720e-01 -8.747657947748312957e-01 -8.792072637818283409e-01 -8.541042041069086821e-01 -8.601444700245121089e-01 -8.705679261344660969e-01 -8.672407323704566240e-01 -8.674843928366897661e-01
8.599999999999999645e+00 -9.509178238500363145e-01 -8.987748576177840842e-01 -8.485522775108962357e-01 -8.817044608397645034e-01 -8.486503137449906697e-01 -8.500495972411915568e-01 -8.514232217593257213e-01 -8.485760576664714838e-01 -8.514088664045765809e-01
8.700000000000001066e+00 -7.910533117483821153e-01 -7.962444643366907160e-01 -8.030747677418449415e-01 -8.284469292338967339e-01 -8.326488979417370206e-01 -8.417881136321053726e-01 -8.370870653251993865e-01 -8.343965677431158801e-01 -8.349997890204262641e-01
8.800000000000000711e+00 -1.037685436644952164e+00 -8.557175141161743603e-01 -7.604005376631152169e-01 -8.108873600922192892e-01 -8.268879429826577754e-01 -8.199532309076995595e-01 -8.214257654738832404e-01 -8.174060874811026611e-01 -8.187976356008483947e-01
8.900000000000000355e+00 -8.922862813230664214e-01 -8.297876231507375078e-01 -7.743816553471210007e-01 -7.593309143742371647e-01 -8.072867634545136672e-01 -8.075674022652283846e-01 -8.089506701629607388e-01 -8.057604680068424230e-01 -8.040502817426207205e-01
9.000000000000000000e+00 -7.880357870605809723e-01 -7.800923559313149847e-01 -7.977911568002968856e-01 -7.788648487262104236e-01 -7.964539938776684647e-01 -7.974397193361132397e-01 -7.947563099589391999e-01 -7.909516062452479623e-01 -7.924776351441195077e-01
9.099999999999999645e+00 -8.512748564909984328e-01 -8.206963579569702683e-01 -7.735195550870409553e-01 -8.072859554848657027e-01 -7.713886812736340248e-01 -7.848713020752839942e-01 -7.846265482883076903e-01 -7.801471024015315114e-01 -7.812116037427739856e-01
9.200000000000001066e+00 -9.732354747643378046e-01 -7.441939005772053584e-01 -7.747248330641143266e-01 -7.512038118650167240e-01 -7.548706209238691400e-01 -7.716926634365058879e-01 -7.716154372789145732e-01 -7.765902927089934904e-01 -7.747641600217830549e-01
9.300000000000000711e+00 -8.671029160306829020e-01 -7.336866928703359436e-01 -7.228792390633727027e-01 -7.639747770837606033e-01 -7.661643194301872573e-01 -7.641465575643560104e-01 -7.607056472520375978e-01 -7.647157152991022055e-01 -7.644410032334965077e-01
9.400000000000000355e+00 -8.068664435720511729e-01 -7.345137850247887013e-01 -7.468509540541518055e-01 -7.750744320820968092e-01 -7.821080224561943739e-01 -7.540769989186549838e-01 -7.565694537123215380e-01 -7.585711740016496396e-01 -7.623007762028380929e-01
9.500000000000000000e+00 -7.484470344644520434e-01 -7.537191817493487100e-01 -7.599401405991875746e-01 -7.902426920381869779e-01 -7.433263095521520647e-01 -7.641454605799539168e-01 -7.611098167041011608e-01 -7.589197978572255199e-01 -7.563055820606038315e-01
9.600000000000001421e+00 -7.948554573719952554e-01 -7.203980187538173707e-01 -7.348506317304650537e-01 -7.637601774458329107e-01 -7.561587448490563190e-01 -7.547686307628795888e-01 -7.586307454347980261e-01 -7.569220213851088896e-01 -7.559855267128038347e-01
9.700000000000001066e+00 -8.359174943207042796e-01 -7.912004867716888601e-01 -8.032980829405204082e-01 -7.487531773397030355e-01 -7.593108446633254349e-01 -7.589806146288869959e-01 -7.633401570891561461e-01 -7.599204134409763833e-01 -7.624784985139819726e-01
9.800000000000000711e+00 -8.927043309453854825e-01 -6.730542411052781171e-01 -7.513526180073495375e-01 -7.620330905552047396e-01 -7.565710694293142913e-01 -7.647887060697561301e-01 -7.568499988026567982e-01 -7.641800124722708532e-01 -7.635270401571618848e-01
9.900000000000000355e+00 -8.530995502957704479e-01 -8.165167468687277719e-01 -7.653403007264236724e-01 -7.805000294619833801e-01 -7.441074154239488703e-01 -7.752271477903660557e-01 -7.773280366701802446e-01 -7.726055235653348507e-01 -7.738259344239966087e-01
1.000000000000000000e+01 -8.217136245856838661e-01 -7.984724618632629278e-01 -7.729315312732596421e-01 -7.948023754529885965e-01 -7.727650566356329964e-01 -7.809080444138027932e-01 -7.856609347995887616e-01 -7.821835743254834661e-01 -7.838712087730888012e-01
